ID;SRC;TAR
6233;care for the elderly;soins aux personnes âgées
2843;care of mothers and infants;protection maternelle et infantile
4209;care of the disabled;soins aux invalides
2043;cargo vessel;navire de charge
6338;Caribbean Development Bank;Banque de développement des Caraïbes
5259;Caribbean Islands;Caraïbes
5264;Caricom;Caricom
5265;Caricom countries;pays du Caricom
c_acf7832d;Cariforum;Cariforum
6197;Carinthia;Carinthie
1292;Caroline Islands;Îles Carolines
4377;carpet;tapis
4529;carriage for hire or reward;transport pour compte de tiers
4509;carriage of goods;transport de marchandises
4511;carriage of passengers;transport de voyageurs
4542;carrier;transporteur
5111;carrying capacity;capacité de chargement
5631;carrying out of sentence;exécution de la peine
3350;carry-over of appropriations;report de crédit
5267;cartel;cartel
5269;cartography;cartographie
1550;case-law;jurisprudence
1551;case law (EU);jurisprudence (UE)
5628;case study;étude de cas
5270;cash flow;cash flow
c_4c441ea0;cash-in-transit;transport de fonds
5735;Caspian Sea;mer Caspienne
1781;cassava;manioc
3384;Castile-La Mancha;Castille-La Manche
3382;Castile-Leon;Castille et León
1059;cast-iron;fonte
3724;castor bean;ricin
6718;casual employment;travail occasionnel
5274;catalogue;catalogue
5272;cataloguing;catalogage
5273;Catalonia;Catalogne
4788;catch area;zone de capture
5256;catch by species;capture par espèce
5255;catch of fish;capture de poissons
2879;catch quota;quota de pêche
3563;catering;restauration collective
1373;catering industry;industrie de la restauration
5167;catering profession;profession de la restauration
5163;Catholicism;catholicisme
5034;cattle;bovin
7208;Caucasus countries;pays du Caucase
1291;Cayman Islands;Îles Caïmans
2103;CCAM countries;pays de l'OCAM
119;CCD;CCD
4080;CCT duties;droits du TDC
5285;CEAE;CEAE
5286;CEAO;CEAO
5375;cease-fire;cessez-le-feu
5342;Cedefop;Cedefop
7185;CEFTA;ALECE
8278;CEFTA countries;pays de l'ALECE
5346;cellulose;cellulose
5993;cement;ciment
5488;cemetery;cimetière
6094;Cenelec;Cenelec
5348;censorship;censure
2907;census;recensement
302;Central Africa;Afrique centrale
4586;Central African Economic and Monetary Community;Communauté économique et monétaire de l'Afrique centrale
5349;Central African Republic;République centrafricaine
1606;Central America;Amérique centrale
6337;Central American Bank for Economic Integration;Banque centraméricaine d'intégration économique
3727;Central American Common Market;Marché commun centraméricain
2116;Central American Integration System;Système d'intégration de l'Amérique centrale
7206;Central American Parliament;Parlement centraméricain
914;Central and Eastern Europe;Europe centrale et orientale
5781;Central and Eastern European Countries;pays d'Europe centrale et orientale
5448;Central Asia;Asie centrale
4763;central bank;banque centrale
7853;Central Bohemia;Bohême centrale
7186;Central Commission for Navigation on the Rhine;Commission centrale pour la navigation du Rhin
c_d3974887;Central Croatia;Croatie centrale
7858;Central Estonia;Estonie centrale
38;central government;administration centrale
1183;Central Greece;Grèce centrale
7901;Central Hungary;Hongrie centrale
5351;centralisation of information;centralisation de l'information
7891;Central Macedonia;Macédoine centrale
3394;Central Portugal;Portugal du Centre
4394;central rate;taux pivot
7829;Central Slovenia;Slovénie centrale
7903;Central Transdanubia;Transdanubie centrale
5282;Centre for the Development of Enterprise;Centre pour le développement de l'entreprise
5352;Centre-Val de Loire;Centre-Val de Loire
8491;Centru (Romania);Roumanie du Centre
7986;CEPOL;CEPOL
5248;CEPT;CEPT
5359;ceramics;céramique
1029;cereal flakes;flocon de céréale
970;cereal flour;farine de céréale
318;cereal-growing;culture céréalière
2729;cereal product;produit à base de céréales
5360;cereals;céréale
5364;cereals of bread-making quality;céréale panifiable
2990;cereal substitute;substitut céréalier
5365;CERN;CERN
5367;certificate of origin;certificat d'origine
6918;cervidae;cervidé
5373;cessation of farming;cessation d'exploitation agricole
5372;cessation of trading;cessation d'activité
6282;Ceuta;Ceuta
3388;Ceuta and Melilla;Ceuta et Melilla
4410;Chad;Tchad
3215;chain store;magasin à succursales multiples
8458;challenge;récusation
5376;chamber of commerce and industry;chambre de commerce et d'industrie
5380;champagne;champagne
5381;Champagne-Ardenne;Champagne-Ardenne
3523;change of job;conversion d'emploi
5483;change of political system;changement de régime politique
1290;Channel Islands;îles Anglo-Normandes
5385;chaptalisation;chaptalisation
5244;charcoal;charbon de bois
4882;charge;accusation
4403;charge having equivalent effect;taxe d'effet équivalent
4387;charges for use of infrastructure;tarification de l'infrastructure
254;chartering;affrètement
3902;charter on human rights;charte des droits de l'homme
8355;Chechen question;question de la Tchétchénie
1102;cheese;fromage
1113;cheese factory;fromagerie
6914;chemical accident;accident chimique
1143;chemical alcohol;alcool chimique
3810;chemical compound;composé chimique
3809;chemical element;élément chimique
765;chemical fertiliser;engrais chimique
1362;chemical industry;industrie chimique
2528;chemical pollution;pollution chimique
2692;chemical process;procédé chimique
2739;chemical product;produit chimique
4062;chemical salt;sel chimique
c_e5d85c14;chemicals legislation;législation sur les produits chimiques
6410;chemical waste;déchet chimique
2557;chemical weapon;arme chimique
5966;chemistry;chimie
5963;cheque;chèque
758;child;enfant
1133;child care;garde d'enfants
4552;child labour;travail des enfants
760;child of migrant;enfant de migrant
6553;child pornography;pornographie enfantine
3919;child protection;protection de l'enfance
4866;children's library;bibliothèque pour la jeunesse
3916;children's rights;droits de l'enfant
5965;Chile;Chili
5969;China;Chine
450869;Chiroptera;Chiroptera
5971;chlorine;chlore
5973;choice of technology;choix de technologie
6545;Christian;chrétien
2253;Christian Democratic Party;parti démocrate-chrétien
5987;Christianity;christianisme
5988;chromium;chrome
6567;chronic illness;maladie chronique
4101;church;église
3221;church-State relations;relation Église-État
5990;cider;cidre
2641;cif price;prix CAF
5994;cinema;cinéma
5995;circular;circulaire
c_1138d9d2;circular economy;économie circulaire
5775;CIS countries;pays de la CEI
7347;citizen's duties;devoirs du citoyen
5852;citizen-authority relations;relation administration-administré
5629;citizens' Europe;Europe des citoyens
693;citrus fruit;agrume
c_d3db05e6;City of Zagreb;Ville de Zagreb
193;CIV Convention;convention CIV
3276;civics;instruction civique
4408;civil aviation;aviation civile
8432;civil bankruptcy;faillite civile
5496;civil code;code civil
3057;civil defence;protection civile
419;civil disobedience;désobéissance civile
1145;civil engineering;génie civil
5783;civilian personnel;personnel civil
4696;civilian victim;victime civile
5996;civilisation;civilisation
523;civil law;droit civil
3926;civil liability;responsabilité civile
5416;civil liability proceedings;action en responsabilité
2699;civil procedure;procédure civile
5414;civil proceedings;action en matière civile
5850;civil register;registre d'état civil
583;civil rights;droits civiques
1047;civil servant;fonctionnaire
3573;civil servants’ union;syndicat de fonctionnaires
1046;civil service;fonction publique
8462;Civil Service Tribunal;Tribunal de la fonction publique
8428;civil society;société civile
884;civil status;état civil
7414;civil union;union civile
1211;civil war;guerre civile
5559;claim;créance
4556;clandestine worker;travailleur clandestin
6004;classification;classification
1064;classified forest;forêt classée
1710;class struggle;lutte des classes
434909;clean development mechanism;mécanisme pour un développement propre
5466;cleaning industry;blanchisserie
3638;clean technology;technologie propre
1918;clearing agreement;accord de compensation
370;clearing of land;défrichement
6009;clergy;clergé
6011;climate;climat
5482;climate change;changement climatique
434743;climate change policy;politique en matière de changement climatique
4786;climatic zone;zone climatique
6384;climatology;climatologie
1403;clock and watch industry;industrie horlogère
6171;cloning;clonage
6013;closing of accounts;clôture des comptes
4680;clothing;vêtement
1397;clothing industry;industrie du vêtement
c_433922a6;cloud computing;informatique en nuage
4566;clover;trèfle
8513;Cluj;Cluj
5386;coal;charbon
5260;coal by-products industry;carbochimie
3743;coal industry;industrie charbonnière
5387;coal mining;charbonnage
3745;coalmining policy;politique charbonnière
3746;coal processing;traitement du charbon
2532;coastal pollution;pollution des côtes
3142;coastal protection;protection du littoral
3043;coastal region;région côtière
6018;cobalt;cobalt
5078;cocoa;cacao
5815;codecision procedure;procédure de codécision
3482;code of conduct;code de conduite
6026;co-determination;cogestion
5498;codification of EU law;codification du droit de l'UE
6019;coding;codage
5088;coffee;café
6025;co-financing;cofinancement
74;cohabitation;union libre
5643;Cohesion Fund;Fonds de cohésion
3244;co-insurance;coassurance
6027;coke;coke
3846;cold store;installation frigorifique
1214;cold war;guerre froide
c_68ddcc11;collaborative economy;économie collaborative
4702;collective activities;vie associative
194;collective agreement;convention collective
2046;collective bargaining;négociation collective
1647;collective dismissal;licenciement collectif
983;collective farm;ferme collective
5685;collective interest;intérêt collectif
c_827bea7d;collective memory;mémoire collective
c_0f3b8370;collective redress;recours collectif
639;collectivised economy;économie collective
6032;collectivism;collectivisme
6036;Colombia;Colombie
2392;Colombo Plan;Plan de Colombo
5121;colonialism;colonialisme
5660;combat helicopter;hélicoptère de combat
5952;combat vehicle;véhicule de combat
5751;Combined Nomenclature;nomenclature combinée
4506;combined transport;transport combiné
1140;combustion gases;gaz de combustion
5086;Comecon;Comecon
5087;Comecon countries;pays du Comecon
c_25ddd844;comic book;bande dessinée
5511;comitology;comitologie
5322;commemoration;commémoration
6766;commentary on a law;commentaire de loi
6062;commercial arbitration;arbitrage commercial
4774;commercial bank;banque commerciale
8425;commercial code;code de commerce
6366;commercial contract;contrat commercial
3983;commercial court;juridiction commerciale
3277;commercial education;enseignement commercial
577;commercial farming;agriculture commerciale
524;commercial law;droit commercial
3012;commercial media;média commercial
5268;commercial transaction;acte de commerce
4658;commercial vehicle;véhicule utilitaire
24;commission agent;commissionnaire
4124;Commission Delegation;délégation de la Commission
16;Commission on Human Rights;Commission des droits de l'homme
763;commitment of expenditure;engagement des dépenses
6049;committee (EU);comité (UE)
15;committee of inquiry;commission d'enquête
2895;committee report;rapport de commission
5033;commodities exchange;bourse de marchandises
1801;commodities market;marché des produits de base
4828;commodity agreement;accord sur les produits de base
2665;commodity price;prix des produits de base
2443;common agricultural policy;politique agricole commune
2450;common commercial policy;politique commerciale commune
4381;common customs tariff;tarif douanier commun
2455;common fisheries policy;politique commune de la pêche
5788;common foreign and security policy;politique étrangère et de sécurité commune
437483;Common Frame of Reference;cadre commun de référence
1054;common fund;fonds commun
4876;common land;bien communal
c_7afb6cd4;common law;common law
1792;common market;marché commun
8400;Common Market for Eastern and Southern Africa;Marché commun de l'Afrique orientale et australe
